Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,2-0,0,"['', 'Grissom', '']",7(3-2) BFBCFBS,O,SFG,B. Bonds,P. Martinez,-3%,74%,Strikeout Swinging
b1,2-0,1,"['', 'Grissom', '']",2(0-1) CX,R,SFG,P. Feliz,P. Martinez,6%,80%,Single to CF (Line Drive); Grissom Scores
b1,3-0,1,"['Feliz', '', '']",2(0-1) FX,R,SFG,A. Pierzynski,P. Martinez,6%,87%,Double to LF (Line Drive to Deep LF-CF); Feliz Scores
b1,4-0,1,"['', 'Pierzynski', '']",7(2-2) FB*BSFFC,O,SFG,D. Minor,P. Martinez,-1%,85%,Strikeout Looking
b1,4-0,2,"['', 'Pierzynski', '']",3(0-2) FCC,O,SFG,N. Perez,P. Martinez,-1%,84%,Strikeout Looking
,,,,,,,,,4 runs 5 hits 0 errors 1 LOB. Red Sox 0 Giants 4.,4 runs 5 hits 0 errors 1 LOB. Red Sox 0 Giants 4.,4 runs 5 hits 0 errors 1 LOB. Red Sox 0 Giants 4.
Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7,Top of the 2nd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 5-6-7
t2,0-4,0,"['', '', '']",4(3-0) BBBB,,BOS,K. Millar,N. Lowry,-3%,81%,Walk
t2,0-4,0,"['Millar', '', '']",4(1-2) BCFX,O,BOS,J. Varitek,N. Lowry,3%,84%,Flyball: RF
t2,0-4,1,"['Millar', '', '']",4(2-1) BCBX,O,BOS,G. Kapler,N. Lowry,2%,86%,Flyball: RF
t2,0-4,2,"['Millar', '', '']",2(1-0) BX,O,BOS,P. Reese,N. Lowry,2%,88%,Popfly: 2B (Short RF Line)
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Giants 4.
Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2,Bottom of the 2nd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 9-1-2
b2,4-0,0,"['', '', '']",2(1-0) BX,O,SFG,N. Lowry,P. Martinez,-1%,87%,Groundout: SS-1B
b2,4-0,1,"['', '', '']",5(3-1) BBCBB,,SFG,R. Durham,P. Martinez,1%,88%,Walk
b2,4-0,1,"['Durham', '', '']",5(2-2) 1BFCBX,O,SFG,D. Mohr,P. Martinez,-1%,87%,Foul Popfly: C (Behind Home)
b2,4-0,2,"['Durham', '', '']",5(2-2) CB1BS>S,O,SFG,M. Grissom,P. Martinez,-1%,86%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 0 Giants 4.
Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2,Top of the 3rd Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 9-1-2
t3,0-4,0,"['', '', '']",4(0-2) CCFS,O,BOS,P. Martinez,N. Lowry,2%,87%,Strikeout Swinging
t3,0-4,1,"['', '', '']",3(0-2) CCC,O,BOS,M. Bellhorn,N. Lowry,1%,89%,Strikeout Looking
t3,0-4,2,"['', '', '']",6(3-2) CBFBBX,O,BOS,K. Youkilis,N. Lowry,1%,89%,Lineout: LF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Giants 4.
Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6,Bottom of the 3rd Giants Batting Ahead 4-0 Red Sox' Pedro Martinez facing 4-5-6
b3,4-0,0,"['', '', '']",3(2-0) BBX,O,SFG,B. Bonds,P. Martinez,-1%,88%,Flyball: CF
b3,4-0,1,"['', '', '']",3(2-0) BBX,O,SFG,P. Feliz,P. Martinez,-1%,88%,Lineout: CF
b3,4-0,2,"['', '', '']",2(1-0) BX,O,SFG,A. Pierzynski,P. Martinez,-0%,87%,Groundout: 2B-1B
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Giants 4.
Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5,Top of the 4th Red Sox Batting Behind 0-4 Giants' Noah Lowry facing 3-4-5
t4,0-4,0,"['', '', '']",1(0-0) X,O,BOS,D. Ortiz,N. Lowry,2%,89%,Flyball: LF (LF-CF)
t4,0-4,1,"['', '', '']",5(2-2) CFBBX,O,BOS,M. Ramirez,N. Lowry,1%,90%,Lineout: LF
t4,0-4,2,"['', '', '']",3(1-1) BCX,,BOS,K. Millar,N. Lowry,-1%,89%,Single to CF (Ground Ball)
t4,0-4,2,"['Millar', '', '']",6(3-2) BCBBC>X,,BOS,J. Varitek,N. Lowry,-2%,88%,Single to SS (Ground Ball); Millar to 3B
t4,0-4,2,"['Varitek', '', 'Millar']",3(1-1) CBX,R,BOS,G. Kapler,N. Lowry,-7%,80%,Double to LF (Line Drive to Deep LF); Millar Scores; Varitek to 3B
t4,1-4,2,"['', 'Kapler', 'Varitek']",4(3-0) IIII,,BOS,P. Reese,N. Lowry,-2%,78%,Intentional Walk
t4,1-4,2,"['Reese', 'Kapler', 'Varitek']",7(3-2) FFBBF*B>X,O,BOS,P. Martinez,N. Lowry,8%,86%,Groundout: SS-1B
,,,,,,,,,1 run 3 hits 0 errors 3 LOB. Red Sox 1 Giants 4.,1 run 3 hits 0 errors 3 LOB. Red Sox 1 Giants 4.,1 run 3 hits 0 errors 3 LOB. Red Sox 1 Giants 4.
Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9,Bottom of the 4th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 7-8-9
b4,4-1,0,"['', '', '']",5(1-2) CSFBX,O,SFG,D. Minor,P. Martinez,-1%,85%,Popfly: 2B
b4,4-1,1,"['', '', '']",1(0-0) X,O,SFG,N. Perez,P. Martinez,-1%,84%,Foul Popfly: 1B (1B Foul)
b4,4-1,2,"['', '', '']",3(0-2) CCS,O,SFG,N. Lowry,P. Martinez,-1%,83%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Giants 4.
Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3,Top of the 5th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 1-2-3
t5,1-4,0,"['', '', '']",2(0-1) CX,O,BOS,M. Bellhorn,N. Lowry,2%,86%,Groundout: SS-1B
t5,1-4,1,"['', '', '']",5(3-1) BBCBB,,BOS,K. Youkilis,N. Lowry,-3%,83%,Walk
t5,1-4,1,"['Youkilis', '', '']",4(1-2) CSBX,O,BOS,D. Ortiz,N. Lowry,3%,86%,Lineout: CF
t5,1-4,2,"['Youkilis', '', '']",5(2-2) CFBBX,O,BOS,M. Ramirez,N. Lowry,2%,88%,Groundout: SS-1B
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.
Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3,Bottom of the 5th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 1-2-3
b5,4-1,0,"['', '', '']",2(1-0) BX,O,SFG,R. Durham,P. Martinez,-1%,87%,Groundout: 3B-1B
b5,4-1,1,"['', '', '']",2(0-1) CX,,SFG,D. Mohr,P. Martinez,1%,88%,Single to RF (Fly Ball)
b5,4-1,1,"['Mohr', '', '']",2(1-0) B>B,O,SFG,M. Grissom,P. Martinez,-2%,87%,Mohr Caught Stealing 2B (C-2B)
b5,4-1,2,"['', '', '']",4(3-0) B>B.BB,,SFG,M. Grissom,P. Martinez,1%,87%,Walk
b5,4-1,2,"['Grissom', '', '']",2(1-0) BX,O,SFG,B. Bonds,P. Martinez,-1%,86%,Popfly: 2B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Giants 4.
Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7,Top of the 6th Red Sox Batting Behind 1-4 Giants' Noah Lowry facing 5-6-7
t6,1-4,0,"['', '', '']",4(1-2) BCCS,O,BOS,K. Millar,N. Lowry,2%,88%,Strikeout Swinging
t6,1-4,1,"['', '', '']",5(3-1) BFBBX,O,BOS,J. Varitek,N. Lowry,2%,90%,Flyball: LF
t6,1-4,2,"['', '', '']",4(2-1) BBFX,,BOS,G. Kapler,N. Lowry,-2%,88%,Double to LF (Line Drive to Deep LF-CF)
,,,,,,,,,Wayne Franklin replaces Noah Lowry pitching and batting 9th,Wayne Franklin replaces Noah Lowry pitching and batting 9th,Wayne Franklin replaces Noah Lowry pitching and batting 9th
t6,1-4,2,"['', 'Kapler', '']",3(0-2) .CSS,O,BOS,P. Reese,W. Franklin,3%,91%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 1 hit 0 errors 1 LOB. Red Sox 1 Giants 4.
Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7,Bottom of the 6th Giants Batting Ahead 4-1 Red Sox' Pedro Martinez facing 5-6-7
b6,4-1,0,"['', '', '']",5(2-2) FBCBT,O,SFG,P. Feliz,P. Martinez,-1%,90%,Strikeout Swinging
b6,4-1,1,"['', '', '']",5(0-2) CFFFX,O,SFG,A. Pierzynski,P. Martinez,-1%,90%,Groundout: SS-1B
b6,4-1,2,"['', '', '']",9(2-2) SSBFFBFFH,,SFG,D. Minor,P. Martinez,0%,90%,Hit By Pitch
b6,4-1,2,"['Minor', '', '']",3(0-2) CCX,O,SFG,N. Perez,P. Martinez,-1%,89%,Flyball: CF
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.
Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2,Top of the 7th Red Sox Batting Behind 1-4 Giants' Wayne Franklin facing 9-1-2
,,,,,,,,,Johnny Damon pinch hits for Pedro Martinez (P) batting 9th,Johnny Damon pinch hits for Pedro Martinez (P) batting 9th,Johnny Damon pinch hits for Pedro Martinez (P) batting 9th
t7,1-4,0,"['', '', '']",4(1-2) .BCCC,O,BOS,J. Damon,W. Franklin,2%,92%,Strikeout Looking
t7,1-4,1,"['', '', '']",7(3-2) CBFBBFC,O,BOS,M. Bellhorn,W. Franklin,2%,93%,Strikeout Looking
t7,1-4,2,"['', '', '']",2(1-0) BX,O,BOS,K. Youkilis,W. Franklin,1%,94%,Groundout: 1B unassisted
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 0 LOB. Red Sox 1 Giants 4.
Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2,Bottom of the 7th Giants Batting Ahead 4-1 Red Sox' Scott Williamson facing 9-1-2
,,,,,,,,,Scott Williamson replaces Johnny Damon (PH) pitching and batting 9thDeivi Cruz pinch hits for Wayne Franklin (P) batting 9th,Scott Williamson replaces Johnny Damon (PH) pitching and batting 9thDeivi Cruz pinch hits for Wayne Franklin (P) batting 9th,Scott Williamson replaces Johnny Damon (PH) pitching and batting 9thDeivi Cruz pinch hits for Wayne Franklin (P) batting 9th
b7,4-1,0,"['', '', '']",1(0-0) ..X,O,SFG,D. Cruz,S. Williamson,-1%,93%,Lineout: LF (LF-CF)
b7,4-1,1,"['', '', '']",4(2-1) CBBX,O,SFG,R. Durham,S. Williamson,-0%,93%,Groundout: 2B-1B
b7,4-1,2,"['', '', '']",2(0-1) SH,,SFG,D. Mohr,S. Williamson,0%,93%,Hit By Pitch
b7,4-1,2,"['Mohr', '', '']",5(1-2) *BS1FF11S,O,SFG,M. Grissom,S. Williamson,-1%,93%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Giants 4.
Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5,Top of the 8th Red Sox Batting Behind 1-4 Giants' Jim Brower facing 3-4-5
,,,,,,,,,Jim Brower replaces Deivi Cruz (PH) pitching and batting 9th,Jim Brower replaces Deivi Cruz (PH) pitching and batting 9th,Jim Brower replaces Deivi Cruz (PH) pitching and batting 9th
t8,1-4,0,"['', '', '']",3(2-0) .BBX,,BOS,D. Ortiz,J. Brower,-4%,88%,Single to RF (Line Drive)
t8,1-4,0,"['Ortiz', '', '']",6(3-2) BCBC*BX,,BOS,M. Ramirez,J. Brower,-8%,81%,Single to LF (Line Drive); Ortiz to 2B
