Inn,Score,Out,RoB,Pit(cnt)Sequence,R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b2,2-0,0,"['', '', '']",2(0-1) CX,O,CLE,B. Broussard,C. Schilling,-2%,73%,Groundout: 1B unassisted
b2,2-0,1,"['', '', '']",2(1-0) BX,,CLE,C. Blake,C. Schilling,2%,75%,Single to LF (Line Drive)
b2,2-0,1,"['Blake', '', '']",3(1-1) BF>X,O,CLE,A. Escobar,C. Schilling,-2%,73%,Flyball: CF
b2,2-0,2,"['Blake', '', '']",5(1-2) CS*B>FS,O,CLE,M. Lawton,C. Schilling,-2%,71%,Strikeout Swinging
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.
Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1,Top of the 3rd Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 8-9-1
t3,0-2,0,"['', '', '']",4(2-1) CBBX,,BOS,M. Bellhorn,J. Westbrook,-4%,67%,Single to SS (Ground Ball)
t3,0-2,0,"['Bellhorn', '', '']",1(0-0) X,O,BOS,P. Reese,J. Westbrook,2%,69%,Bunt Groundout: 3B-1B/Sacrifice (Front of Home); Bellhorn to 2B
t3,0-2,1,"['', 'Bellhorn', '']",1(0-0) X,O,BOS,J. Damon,J. Westbrook,3%,73%,Groundout: 2B-1B; Bellhorn to 3B
t3,0-2,2,"['', '', 'Bellhorn']",5(3-1) BCBBB,,BOS,B. Mueller,J. Westbrook,-2%,71%,Walk
t3,0-2,2,"['Mueller', '', 'Bellhorn']",8(3-2) BFFBFF*B>X,O,BOS,D. Ortiz,J. Westbrook,5%,76%,Groundout: 1B unassisted
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 2.
Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4,Bottom of the 3rd Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 2-3-4
b3,2-0,0,"['', '', '']",5(2-2) LBBFC,O,CLE,O. Vizquel,C. Schilling,-2%,75%,Strikeout Looking
b3,2-0,1,"['', '', '']",5(3-1) CBBBX,O,CLE,J. Gerut,C. Schilling,-1%,73%,Flyball: RF
b3,2-0,2,"['', '', '']",2(0-1) CX,,CLE,V. Martinez,C. Schilling,1%,74%,Single to CF (Fly Ball)
b3,2-0,2,"['Martinez', '', '']",5(1-2) BFSFX,O,CLE,T. Hafner,C. Schilling,-2%,73%,Single to LF (Ground Ball thru LF Line); Martinez to 3B; Hafner out at 2B/LF-2B
,,,,,,,,,0 runs 2 hits 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 2 hits 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 2 hits 0 errors 1 LOB. Red Sox 0 Indians 2.
Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 4th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6
t4,0-2,0,"['', '', '']",5(1-2) BCFFS,O,BOS,M. Ramirez,J. Westbrook,3%,75%,Strikeout Swinging
t4,0-2,1,"['', '', '']",5(3-1) BBBCX,,BOS,B. Daubach,J. Westbrook,-3%,72%,Reached on E6 (Ground Ball)
t4,0-2,1,"['Daubach', '', '']",4(3-0) BBBX,,BOS,J. Varitek,J. Westbrook,-4%,68%,Single to CF (Line Drive); Daubach to 2B
t4,0-2,1,"['Varitek', 'Daubach', '']",5(2-2) BBCFX,,BOS,K. Millar,J. Westbrook,-7%,61%,Single to 2B (Ground Ball); Daubach to 3B; Varitek to 2B
t4,0-2,1,"['Millar', 'Varitek', 'Daubach']",2(1-0) BX,OO,BOS,M. Bellhorn,J. Westbrook,18%,78%,Ground Ball Double Play: 2B-SS-1B
,,,,,,,,,0 runs 2 hits 1 error 2 LOB. Red Sox 0 Indians 2.,0 runs 2 hits 1 error 2 LOB. Red Sox 0 Indians 2.,0 runs 2 hits 1 error 2 LOB. Red Sox 0 Indians 2.
Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8,Bottom of the 4th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 6-7-8
b4,2-0,0,"['', '', '']",1(0-0) X,O,CLE,R. Belliard,C. Schilling,-2%,77%,Flyball: LF
b4,2-0,1,"['', '', '']",9(3-2) CFBFBFFBX,O,CLE,B. Broussard,C. Schilling,-1%,76%,Groundout: SS-1B
b4,2-0,2,"['', '', '']",5(2-2) BCBSX,O,CLE,C. Blake,C. Schilling,-1%,75%,Flyball: RF (Short RF)
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.
Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2,Top of the 5th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 9-1-2
t5,0-2,0,"['', '', '']",3(0-2) CSX,,BOS,P. Reese,J. Westbrook,-5%,70%,Single to LF (Ground Ball)
t5,0-2,0,"['Reese', '', '']",6(3-2) BBFBF>X,O,BOS,J. Damon,J. Westbrook,4%,74%,Flyball: CF (Deep CF)
t5,0-2,1,"['Reese', '', '']",3(0-2) CFS,O,BOS,B. Mueller,J. Westbrook,4%,78%,Strikeout Swinging
t5,0-2,2,"['Reese', '', '']",4(1-2) SC*B>B,,BOS,D. Ortiz,J. Westbrook,-1%,77%,Reese Steals 2B
t5,0-2,2,"['', 'Reese', '']",6(2-2) SC*B>B.FX,O,BOS,D. Ortiz,J. Westbrook,4%,81%,Groundout: 2B-1B (Short RF)
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.
Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2,Bottom of the 5th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 9-1-2
b5,2-0,0,"['', '', '']",1(0-0) X,O,CLE,A. Escobar,C. Schilling,-2%,79%,Groundout: 3B-1B
b5,2-0,1,"['', '', '']",1(0-0) X,O,CLE,M. Lawton,C. Schilling,-1%,78%,Groundout: 2B-1B
b5,2-0,2,"['', '', '']",5(1-2) CFBFX,O,CLE,O. Vizquel,C. Schilling,-1%,78%,Flyball: RF
,,,,,,,,,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.,0 runs 0 hits 0 errors 0 LOB. Red Sox 0 Indians 2.
Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6,Top of the 6th Red Sox Batting Behind 0-2 Indians' Jake Westbrook facing 4-5-6
t6,0-2,0,"['', '', '']",1(0-0) X,O,BOS,M. Ramirez,J. Westbrook,3%,81%,Flyball: RF
t6,0-2,1,"['', '', '']",2(1-0) BX,,BOS,B. Daubach,J. Westbrook,-5%,75%,Double to CF (Fly Ball to Deep CF)
t6,0-2,1,"['', 'Daubach', '']",4(2-1) TB*BX,O,BOS,J. Varitek,J. Westbrook,4%,80%,Groundout: 1B-P; Daubach to 3B
t6,0-2,2,"['', '', 'Daubach']",5(3-1) BBFBB,,BOS,K. Millar,J. Westbrook,-2%,78%,Walk
t6,0-2,2,"['Millar', '', 'Daubach']",3(1-1) BCX,O,BOS,M. Bellhorn,J. Westbrook,7%,84%,Groundout: 2B-1B
,,,,,,,,,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 2 LOB. Red Sox 0 Indians 2.
Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5,Bottom of the 6th Indians Batting Ahead 2-0 Red Sox' Curt Schilling facing 3-4-5
b6,2-0,0,"['', '', '']",5(1-2) BCCFC,O,CLE,J. Gerut,C. Schilling,-1%,83%,Strikeout Looking
b6,2-0,1,"['', '', '']",3(0-2) CCX,,CLE,V. Martinez,C. Schilling,3%,85%,Double to RF (Fly Ball to Deep RF Line)
b6,2-0,1,"['', 'Martinez', '']",2(1-0) BX,O,CLE,T. Hafner,C. Schilling,-2%,84%,Flyball: RF (Deep RF); Martinez to 3B
b6,2-0,2,"['', '', 'Martinez']",4(0-2) CCFX,O,CLE,R. Belliard,C. Schilling,-3%,81%,Groundout: SS-1B
,,,,,,,,,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.,0 runs 1 hit 0 errors 1 LOB. Red Sox 0 Indians 2.
Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2,Top of the 7th Red Sox Batting Behind 0-2 Indians' David Riske facing 9-1-2
,,,,,,,,,David Riske replaces Jake Westbrook pitching,David Riske replaces Jake Westbrook pitching,David Riske replaces Jake Westbrook pitching
t7,0-2,0,"['', '', '']",7(2-2) .CCBFBFC,O,BOS,P. Reese,D. Riske,4%,85%,Strikeout Looking
t7,0-2,1,"['', '', '']",5(3-1) BFBBB,,BOS,J. Damon,D. Riske,-4%,81%,Walk
t7,0-2,1,"['Damon', '', '']",6(3-2) BBCFB>B,,BOS,B. Mueller,D. Riske,-6%,75%,Walk; Damon to 2B
,,,,,,,,,Rick White replaces David Riske pitching,Rick White replaces David Riske pitching,Rick White replaces David Riske pitching
t7,0-2,1,"['Mueller', 'Damon', '']",3(1-1) .CBX,R,BOS,D. Ortiz,R. White,-22%,52%,Double to CF (Fly Ball to Deep CF); Damon Scores; Mueller to 3B
t7,1-2,1,"['', 'Ortiz', 'Mueller']",4(3-0) IIII,,BOS,M. Ramirez,R. White,-2%,51%,Intentional Walk
t7,1-2,1,"['Ramirez', 'Ortiz', 'Mueller']",4(1-2) CBSS,O,BOS,B. Daubach,R. White,14%,65%,Strikeout Swinging
t7,1-2,2,"['Ramirez', 'Ortiz', 'Mueller']",6(1-2) CFFFBS,O,BOS,J. Varitek,R. White,14%,79%,Strikeout Swinging
,,,,,,,,,1 run 1 hit 0 errors 3 LOB. Red Sox 1 Indians 2.,1 run 1 hit 0 errors 3 LOB. Red Sox 1 Indians 2.,1 run 1 hit 0 errors 3 LOB. Red Sox 1 Indians 2.
Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9,Bottom of the 7th Indians Batting Ahead 2-1 Red Sox' Curt Schilling facing 7-8-9
b7,2-1,0,"['', '', '']",6(2-2) CBFFBX,O,CLE,B. Broussard,C. Schilling,-2%,77%,Groundout: 1B unassisted
b7,2-1,1,"['', '', '']",4(1-2) CSBC,O,CLE,C. Blake,C. Schilling,-1%,75%,Strikeout Looking
b7,2-1,2,"['', '', '']",5(3-1) BBCBB,,CLE,A. Escobar,C. Schilling,1%,76%,Walk
b7,2-1,2,"['Escobar', '', '']",5(2-2) BBCFS,O,CLE,M. Lawton,C. Schilling,-2%,74%,Strikeout Swinging
,,,,,,,,,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Indians 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Indians 2.,0 runs 0 hits 0 errors 1 LOB. Red Sox 1 Indians 2.
Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9,Top of the 8th Red Sox Batting Behind 1-2 Indians' Rick White facing 7-8-9
t8,1-2,0,"['', '', '']",5(2-2) BBFCS,O,BOS,K. Millar,R. White,6%,80%,Strikeout Swinging
t8,1-2,1,"['', '', '']",8(3-2) CCBBFBFS,O,BOS,M. Bellhorn,R. White,4%,84%,Strikeout Swinging
,,,,,,,,,Dave McCarty pinch hits for Pokey Reese (SS) batting 9th,Dave McCarty pinch hits for Pokey Reese (SS) batting 9th,Dave McCarty pinch hits for Pokey Reese (SS) batting 9th
t8,1-2,2,"['', '', '']",6(2-2) .CBFBFX,O,BOS,D. McCarty,R. White,3%,86%,Groundout: P-1B
